,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
12455,31,Private,175985.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0
14751,46,Private,110646.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,56.0,United-States,0
5057,22,Private,196280.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0
8702,28,Private,94128.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
3997,33,Private,157216.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
4971,23,Private,201490.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,0
4675,37,Private,174308.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,0
2705,61,Private,313170.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
12948,44,Private,314739.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
12139,48,Local-gov,169515.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,Black,Female,0.0,0.0,43.0,United-States,1
9408,37,Private,126954.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
4788,39,Private,172186.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
6879,31,Private,117028.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,Poland,0
11342,43,Private,316820.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,1
2898,48,Private,157092.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,0
10817,30,State-gov,182271.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
5278,31,Private,175778.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
14397,27,Private,192936.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
11374,32,Private,177940.0,Assoc-acdm,12.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,48.0,United-States,0
8698,35,Private,162302.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,32.0,United-States,0
11707,49,Private,99340.0,5th-6th,3.0,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,Dominican-Republic,0
2533,30,Private,181460.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,37.0,United-States,0
7011,65,Self-emp-not-inc,132340.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,3.0,United-States,0
12353,54,State-gov,151580.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,1
12981,22,Private,306868.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0
11059,25,Private,116044.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
10116,43,Private,211517.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,1669.0,45.0,United-States,0
9157,46,Federal-gov,308077.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,0
864,33,Local-gov,107215.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
4259,56,Private,320833.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,0
10401,40,Private,158275.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,625.0,40.0,United-States,0
11249,26,Private,122999.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
1637,26,State-gov,205333.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,10.0,United-States,0
684,42,Private,55395.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,0
12543,58,Private,187060.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Canada,0
12378,31,Self-emp-inc,118584.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1825,40,Private,136986.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,52.0,United-States,1
13563,56,Self-emp-not-inc,289605.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
10125,68,Private,204680.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,37.0,United-States,0
13118,35,Local-gov,405284.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,35.0,United-States,1
5139,24,Private,230126.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
3875,55,Private,158651.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1
15718,18,Private,332763.0,HS-grad,9.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,0
7136,23,State-gov,315449.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,20.0,United-States,0
14031,19,Private,150073.0,Some-college,10.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,25.0,United-States,0
12113,52,Private,261671.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,0
8340,35,Private,189922.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,52.0,United-States,1
6253,44,Private,858091.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
4772,28,Private,101853.0,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0
10582,27,Federal-gov,491607.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,32.0,United-States,0
6417,61,Local-gov,202384.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,United-States,0
157,26,Local-gov,102264.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
10638,27,Private,41281.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,65.0,United-States,0
6381,67,Private,23580.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
6635,34,Private,236543.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1590.0,40.0,United-States,0
7027,64,Local-gov,189634.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
6178,47,Self-emp-not-inc,181405.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,40.0,United-States,1
2851,35,Private,215503.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,Canada,0
2455,27,Private,203776.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,45.0,United-States,1
6415,41,State-gov,153095.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
293,26,Private,172421.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
292,63,Private,214071.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
5428,52,Private,87858.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,1
9687,42,Private,116649.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
11970,40,Private,165599.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,4064.0,0.0,40.0,United-States,0
5550,38,Private,103323.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
13651,33,Private,348152.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
2437,20,Private,143964.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
5188,49,Private,27802.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,1
4763,25,Private,210148.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
2829,29,Self-emp-inc,446724.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,0
2297,40,Private,77572.0,Some-college,10.0,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,0
4832,41,Private,165815.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0
10058,33,Private,227026.0,Bachelors,13.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,Nicaragua,0
16161,26,Private,143280.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,0
7661,18,Self-emp-inc,29582.0,11th,7.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,United-States,0
4962,34,Private,73928.0,10th,6.0,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,4.0,United-States,0
9468,38,Private,256864.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
10751,34,Private,66384.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,0
10736,90,Local-gov,188242.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,11678.0,0.0,40.0,United-States,1
11412,18,Private,336523.0,12th,8.0,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,20.0,United-States,0
3454,74,Private,147558.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,7262.0,0.0,30.0,United-States,1
12755,29,Private,247867.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
12280,45,Local-gov,308275.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7688.0,0.0,65.0,United-States,1
14540,33,Private,327902.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3908.0,0.0,50.0,United-States,0
3857,45,Self-emp-not-inc,247053.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
10936,50,Self-emp-inc,193720.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,Greece,1
2589,24,Private,234259.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,0
11032,68,Private,34887.0,HS-grad,9.0,Widowed,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,6.0,United-States,0
206,34,Self-emp-inc,34848.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,54.0,United-States,0
7094,20,Private,273147.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
1332,57,Private,204209.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,United-States,1
679,49,Private,112761.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
1137,38,Self-emp-not-inc,248694.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,36.0,United-States,0
0,|1x3 Cross validator,,,,,,,,,,,,,,
2446,35,Private,211440.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0
898,45,Self-emp-not-inc,213140.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,45.0,United-States,1
12377,19,Private,348867.0,HS-grad,9.0,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,15.0,United-States,0
1526,35,Private,228881.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,Other,Male,0.0,0.0,40.0,Puerto-Rico,0
6953,29,Private,303440.0,Assoc-voc,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
5582,42,Private,130760.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
4864,34,Self-emp-inc,337995.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,Black,Male,15020.0,0.0,50.0,United-States,1
7414,53,Private,176185.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
7008,48,Self-emp-not-inc,199058.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,1
5465,22,Private,200819.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
9572,49,Private,142287.0,Some-college,10.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0
9391,51,Private,103803.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,50.0,United-States,0
1961,36,Private,141584.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
9327,39,Private,357173.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
14160,32,Private,136331.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,40.0,United-States,1
8589,32,Self-emp-not-inc,121058.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,0
10692,37,Private,121228.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,1726.0,50.0,United-States,0
5183,51,Private,145105.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0
12135,53,Self-emp-inc,124993.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0
14298,26,Private,184303.0,5th-6th,3.0,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,0.0,0.0,8.0,El-Salvador,0
13857,26,Private,123472.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,0
16043,17,Private,168807.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,0
2748,38,Self-emp-inc,186845.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
7615,44,Self-emp-not-inc,253250.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,54.0,United-States,0
7802,25,Private,207258.0,9th,5.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Mexico,0
8127,59,Private,201159.0,12th,8.0,Widowed,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,48.0,United-States,0
14526,18,Private,146225.0,10th,6.0,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0
11925,30,Private,127875.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0
10515,58,Private,142724.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,43.0,United-States,0
11637,36,Private,558344.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,48.0,United-States,0
1647,35,Private,215419.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
149,55,Private,124771.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,1
6305,34,Local-gov,260782.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,52.0,United-States,1
9467,31,Private,207537.0,Some-college,10.0,Separated,Sales,Not-in-family,White,Male,2174.0,0.0,52.0,United-States,0
15309,37,Private,194668.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,1
5762,46,Private,134242.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
4761,21,Private,224632.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,0
52,39,Private,280215.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
11866,34,Private,181372.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,23.0,United-States,0
6376,19,Private,292136.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
15288,53,Private,199287.0,9th,5.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,9.0,United-States,0
4701,43,Private,336042.0,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0
9606,33,State-gov,30494.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
11242,26,Private,198289.0,12th,8.0,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,Puerto-Rico,0
8639,43,Private,71738.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
5214,32,Private,167063.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0
12662,21,Private,130534.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
10874,39,Private,141584.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,0
15586,37,Self-emp-inc,152414.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1
12485,35,Private,191807.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0
14723,38,Federal-gov,104236.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,1471.0,0.0,40.0,United-States,0
8062,27,Self-emp-not-inc,132686.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0
16193,27,Private,202062.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
818,21,State-gov,204034.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,16.0,United-States,0
5347,30,Private,53285.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
5166,27,Local-gov,68729.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1
13443,33,Private,309582.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,7298.0,0.0,50.0,United-States,1
6261,54,Private,339518.0,Assoc-acdm,12.0,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,0
7861,30,Private,378009.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
12469,28,Private,203171.0,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,55.0,United-States,0
10071,46,Private,430278.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
5081,44,Self-emp-not-inc,255543.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,84.0,United-States,1
1542,29,Private,263300.0,HS-grad,9.0,Separated,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,55.0,United-States,0
13065,45,Private,176517.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,50.0,United-States,0
2026,48,Private,300851.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,56.0,United-States,0
2981,25,Local-gov,336320.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
13197,17,Private,192173.0,9th,5.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
6319,22,Private,263398.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
11156,43,Private,206927.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,1
10489,38,Local-gov,32587.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,United-States,1
13731,42,Private,219155.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,1
15629,27,Local-gov,47284.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
4730,50,Private,176773.0,Preschool,1.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,Haiti,0
11802,52,Self-emp-not-inc,123727.0,HS-grad,9.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0
4485,18,Private,217942.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States,0
5286,28,Private,365745.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
2319,67,State-gov,54269.0,10th,6.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,12.0,United-States,0
10153,38,Private,248941.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1
3593,59,Federal-gov,101626.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1
12918,23,Private,308647.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0,40.0,United-States,1
13374,41,Private,169473.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
6574,43,Local-gov,192381.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0
7579,47,Private,95155.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,1
10873,43,Private,169076.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,0
1831,41,State-gov,201363.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,38.0,United-States,1
2160,51,State-gov,88020.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,0
4603,45,Private,253827.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,40.0,United-States,1
1218,28,Private,150025.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,0
11737,27,Private,148429.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0
7962,38,Private,32086.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,52.0,United-States,0
13217,56,Private,50490.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1
15535,49,Self-emp-not-inc,163229.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,0
9279,43,State-gov,107439.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,0
9669,59,Self-emp-inc,95835.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
9641,32,Private,312055.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
6061,40,Self-emp-not-inc,355856.0,Bachelors,13.0,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0
4303,22,Private,218415.0,Some-college,10.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,50.0,United-States,0
12286,32,Federal-gov,228696.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0
10762,27,Private,130492.0,11th,7.0,Divorced,Craft-repair,Unmarried,Other,Male,0.0,0.0,35.0,United-States,0
15017,52,Self-emp-not-inc,155278.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
15728,33,State-gov,171151.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0
7207,60,Private,772919.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,25.0,United-States,0
10520,31,Self-emp-not-inc,404062.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,55.0,Portugal,1
5104,43,Private,134120.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Female,0.0,0.0,46.0,United-States,0
13632,52,Private,233149.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,1
15643,38,Private,169872.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,3887.0,0.0,45.0,United-States,0
14393,49,Self-emp-inc,327258.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,60.0,China,1
16083,44,Private,112482.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1
4427,30,Private,408328.0,Preschool,1.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0
5077,27,Private,79661.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,4386.0,0.0,40.0,United-States,1
14603,39,Private,286730.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
